"_messagetimems","_messagetime","_raw","cluster","_collector","container","deployment","environment","host","log_level","logtype","namespace","node","pod","provider","region","service","_size","_source","_sourcecategory","_sourcehost","_sourcename","tier"
"1667250478936","10/31/2022 14:07:58.936 -0700","{""timestamp"":1667250478936,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":935452000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""bot-command-iqbot.json contents: {\""10520\"":\""2.2.3-20221027-095811\"",\""8750\"":\""2.1.0-20220204-103612\""}"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.935628014Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","754","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478932","10/31/2022 14:07:58.932 -0700","{""timestamp"":1667250478932,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":932509000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""The available version is already installed, so no need to install it again."",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.932611509Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","715","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478932","10/31/2022 14:07:58.932 -0700","{""timestamp"":1667250478932,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":932427000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""Pkg bot-command-calendar - available:2.10.1-20221006-064900 - installed:2.10.1-20221006-064900 (global? true)"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.932589757Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","749","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478931","10/31/2022 14:07:58.931 -0700","{""timestamp"":1667250478931,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":931177000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""Checking if pkg bot-command-calendar-2.10.1-20221006-064900 needs to be installed"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.931294013Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","730","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478931","10/31/2022 14:07:58.931 -0700","{""timestamp"":1667250478931,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":931047000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""CR version key selected:8750"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.931190508Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","677","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478931","10/31/2022 14:07:58.931 -0700","{""timestamp"":1667250478931,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":930887000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""bot-command-calendar.json contents: {\""8750\"":\""2.10.1-20221006-064900\""}"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.931054443Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","722","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478928","10/31/2022 14:07:58.928 -0700","{""timestamp"":1667250478928,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":927764000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""The available version is already installed, so no need to install it again."",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.927895024Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","715","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478928","10/31/2022 14:07:58.928 -0700","{""timestamp"":1667250478928,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":927624000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""Pkg bot-command-process - available:7.27.0-20221026-170013 - installed:7.27.0-20221026-170013 (global? true)"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.927789571Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","748","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478926","10/31/2022 14:07:58.926 -0700","{""timestamp"":1667250478926,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":925740000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""Checking if pkg bot-command-process-7.27.0-20221026-170013 needs to be installed"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.925839608Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","729","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478925","10/31/2022 14:07:58.925 -0700","{""timestamp"":1667250478925,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":925691000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""CR version key selected:12316"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.925828666Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","678","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478925","10/31/2022 14:07:58.925 -0700","{""timestamp"":1667250478925,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":925529000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""bot-command-process.json contents: {\""12316\"":\""7.27.0-20221026-170013\"",\""8750\"":\""6.0.0-20220209-162818\""}"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.925712671Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","757","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478923","10/31/2022 14:07:58.923 -0700","{""timestamp"":1667250478923,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":922064000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""The available version is already installed, so no need to install it again."",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.922968194Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","715","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478922","10/31/2022 14:07:58.922 -0700","{""timestamp"":1667250478922,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":921934000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.service.impl.PackageServiceImpl"",""message"":""Pkg bot-command-loop - available:3.6.0-20220928-191723 - installed:3.6.0-20220928-191723 (global? true)"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.922922377Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","743","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478921","10/31/2022 14:07:58.921 -0700","{""timestamp"":1667250478921,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":920604000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""Checking if pkg bot-command-loop-3.6.0-20220928-191723 needs to be installed"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.920732768Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","725","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250478920","10/31/2022 14:07:58.920 -0700","{""timestamp"":1667250478920,""log"":{""instant"":{""epochSecond"":1667250478,""nanoOfSecond"":920532000},""thread"":""queueReceivingThread-lilywei-kernel-5b4df4c899-zr55r-PackageSubscriber-Consumer.packages.VirtualTopic.Package-0d42fb2c-7a13-495c-8225-b7e8d65741cc"",""level"":""INFO"",""loggerName"":""com.automationanywhere.packages.migration.DefaultPackageMigrationService"",""message"":""CR version key selected:8750"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""8c810182a2de3cbd"",""NewRelic:trace.id"":""a9e66d339788d57e5edeeeb0caf3adfa""},""threadId"":373,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:58.92071596Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","INFO","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","676","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
